Crash ID,State,Month,Year,Dayweek,Time,Crash Type,Number of Fatalities,Bus Involvement,Heavy Rigid Truck Involvement, Articulated Truck Involvement,Speed Limit, National Remoteness Areas,SA4 Name 2021,National LGA NAme 2021,National Road Type,Christmas Period,Easter Period,Day of week, Time of Day
20221021,NSW,10,2022,Saturday,19:48,Single,1,No,No,No,50,Inner Regional Australia,Coffs Harbour - Grafton,Clarence Valley,Local Road,No,No,Weekend,Night
20222188,VIC,10,2022,Monday,2:20,Single,1,No,No,No,60,Major Cities of Australia,Melbourne - West,Brimbank,Collector Road,No,No,Weekend,Night
20221066,NSW,10,2022,Monday,13:25,Single,1,No,No,No,50,Major Cities of Australia,Sydney - Ryde,Parramatta,Pedestrian Thoroughfare,No,No,Weekday,Day
20221139,NSW,10,2022,Saturday,5:23,Single,1,No,No,No,50,Major Cities of Australia,Sydney - Outer West and Blue Mountains,Penrith,Local Road,No,No,Weekend,Night
20223197,QLD,10,2022,Wednesday,17:00,Single,1,No,No,No,70,Major Cities of Australia,Gold Coast,Gold Coast,Sub-arterial Road,No,No,Weekday,Day
20222189,VIC,10,2022,Wednesday,10:13,Single,1,No,No,Yes,50,Major Cities of Australia,Melbourne - West,Maribyrnong,Local Road,No,No,Weekday,Day
20224063,SA,10,2022,Thursday,21:45,Single,1,No,No,No,60,Inner Regional Australia,South Australia - South East,Murray Bridge,Arterial Road,No,No,Weekday,Night
20226025,TAS,10,2022,Friday,0:14,Multiple,2,No,Yes,No,110,Outer Regional Australia,South East,Southern Midlands,National or State Highway,No,No,Weekday,Night
20221031,NSW,10,2022,Sunday,1:00,Single,1,No,No,No,100,Inner Regional Australia,Murray,Greater Hume,Sub-arterial Road,No,No,Weekend,Night
20225149,WA,10,2022,Thursday,20:13,Single,1,No,No,No,110,Unknown,Unknown,Unknown,,No,No,Weekday,Night
20221159,NSW,10,2022,Wednesday,19:20,Single,1,No,No,No,50,Major Cities of Australia,Illawarra,Shellharbour,National or State Highway,No,No,Weekday,Night
20221223,NSW,10,2022,Thursday,12:08,Single,1,No,No,No,50,Major Cities of Australia,Sydney - City and Inner South,Sydney,Arterial Road,No,No,Weekday,Day
20227021,NT,10,2022,Friday,3:55,Single,1,No,No,No,110,Very Remote Australia,Northern Territory - Outback,MacDonnell,Arterial Road,No,No,Weekday,Night
20221171,NSW,10,2022,Sunday,13:00,Single,1,No,No,No,100,Remote Australia,Murray,Balranald,Local Road,No,No,Weekend,Day
20223012,QLD,10,2022,Saturday,0:00,Single,1,No,No,No,90,Major Cities of Australia,Brisbane - North,Brisbane,Sub-arterial Road,No,No,Weekend,Night
20226036,TAS,10,2022,Saturday,9:41,Multiple,1,No,No,No,110,Outer Regional Australia,West and North West,Latrobe (TAS.),National or State Highway,No,No,Weekend,Day
20225119,WA,10,2022,Friday,23:50,Single,1,No,No,No,50,Unknown,Unknown,Unknown,,No,No,Weekend,Night
20225024,WA,10,2022,Sunday,19:51,Single,1,No,No,No,100,Unknown,Unknown,Unknown,,No,No,Weekend,Night
20222087,VIC,10,2022,Saturday,12:48,Single,1,No,No,No,100,Inner Regional Australia,Hume,Mitchell,Sub-arterial Road,No,No,Weekend,Day
20222075,VIC,10,2022,Saturday,6:20,Single,1,No,No,No,40,Inner Regional Australia,Bendigo,Macedon Ranges,Sub-arterial Road,No,No,Weekend,Day
20223178,QLD,10,2022,Sunday,17:00,Single,1,No,No,No,70,Major Cities of Australia,Logan - Beaudesert,Logan,Local Road,No,No,Weekend,Day
20223077,QLD,10,2022,Sunday,19:00,Multiple,1,No,No,No,100,Outer Regional Australia,Cairns,Douglas,Sub-arterial Road,No,No,Weekend,Night
20223099,QLD,10,2022,Friday,21:00,Single,1,No,No,No,100,Major Cities of Australia,Moreton Bay - North,Moreton Bay,National or State Highway,No,No,Weekend,Night
20224004,SA,10,2022,Sunday,10:50,Single,1,No,No,No,100,Outer Regional Australia,Barossa - Yorke - Mid North,Mount Remarkable,Local Road,No,No,Weekend,Day
20225150,WA,10,2022,Sunday,15:05,Single,1,No,No,No,110,Unknown,Unknown,Unknown,,No,No,Weekend,Day
20223130,QLD,10,2022,Saturday,23:00,Single,1,No,No,No,50,Inner Regional Australia,Logan - Beaudesert,Logan,Undetermined,No,No,Weekend,Night
20223175,QLD,10,2022,Friday,16:00,Multiple,1,No,No,No,90,Major Cities of Australia,Gold Coast,Gold Coast,Sub-arterial Road,No,No,Weekday,Day
20222089,VIC,10,2022,Saturday,22:52,Multiple,1,No,No,Yes,110,Outer Regional Australia,North West,Mildura,National or State Highway,No,No,Weekend,Night
20221135,NSW,10,2022,Friday,21:03,Single,1,No,No,No,80,Inner Regional Australia,Sydney - Baulkham Hills and Hawkesbury,Hawkesbury,Sub-arterial Road,No,No,Weekend,Night
20225025,WA,10,2022,Wednesday,6:19,Multiple,1,No,Yes,No,110,Unknown,Unknown,Unknown,,No,No,Weekday,Day
20221215,NSW,10,2022,Wednesday,11:05,Single,1,No,No,No,100,Outer Regional Australia,Riverina,Griffith,Arterial Road,No,No,Weekday,Day
20222065,VIC,10,2022,Tuesday,19:17,Single,1,No,No,No,50,Major Cities of Australia,Melbourne - South East,Monash,Local Road,No,No,Weekday,Night
20222021,VIC,10,2022,Monday,19:03,Single,1,No,No,No,60,Major Cities of Australia,Melbourne - North East,Whittlesea,Arterial Road,No,No,Weekday,Night
20225138,WA,10,2022,Monday,17:01,Multiple,1,No,No,No,100,Unknown,Unknown,Unknown,,No,No,Weekday,Day
20222145,VIC,10,2022,Friday,13:20,Multiple,1,No,No,No,110,Unknown,Unknown,Unknown,National or State Highway,No,No,Weekday,Day
20221030,NSW,10,2022,Tuesday,4:25,Single,1,No,No,No,70,Major Cities of Australia,Hunter Valley exc Newcastle,Maitland,Sub-arterial Road,No,No,Weekday,Night
20221253,NSW,10,2022,Tuesday,1:30,Single,1,No,No,No,80,Major Cities of Australia,Illawarra,Wollongong,National or State Highway,No,No,Weekday,Night
20222009,VIC,10,2022,Wednesday,13:42,Multiple,1,No,Yes,No,60,Inner Regional Australia,Latrobe - Gippsland,South Gippsland,National or State Highway,No,No,Weekday,Day
20222045,VIC,10,2022,Tuesday,18:13,Multiple,1,No,No,Yes,60,Major Cities of Australia,Melbourne - West,Melton,,No,No,Weekday,Night
20221020,NSW,10,2022,Monday,20:30,Multiple,1,No,No,No,80,Major Cities of Australia,Central Coast,Central Coast,National or State Highway,No,No,Weekday,Night
20223200,QLD,10,2022,Friday,5:00,Multiple,1,No,No,No,80,Outer Regional Australia,Cairns,Tablelands,Local Road,No,No,Weekday,Night
20223243,QLD,10,2022,Thursday,20:00,Single,1,No,No,No,50,Inner Regional Australia,Mackay - Isaac - Whitsunday,Mackay,Access road,No,No,Weekday,Night
20225108,WA,9,2022,Friday,22:58,Single,1,No,No,No,80,Unknown,Unknown,Unknown,,No,No,Weekend,Night
20226005,TAS,9,2022,Friday,23:30,Single,1,No,No,No,100,Outer Regional Australia,Launceston and North East,Launceston,National or State Highway,No,No,Weekend,Night
20225113,WA,9,2022,Saturday,2:26,Single,1,No,No,No,110,Unknown,Unknown,Unknown,,No,No,Weekend,Night
20225153,WA,9,2022,Friday,5:33,Single,1,No,No,No,110,Unknown,Unknown,Unknown,,No,No,Weekday,Night
20225062,WA,9,2022,Friday,19:48,Single,1,No,No,No,110,Unknown,Unknown,Unknown,,No,No,Weekend,Night
20225145,WA,9,2022,Wednesday,20:45,Single,1,No,No,No,80,Unknown,Unknown,Unknown,,No,No,Weekday,Night
20225002,WA,9,2022,Tuesday,0:30,Single,1,No,No,No,110,Unknown,Unknown,Unknown,,No,No,Weekday,Night
20226016,TAS,9,2022,Friday,4:30,Single,1,No,No,No,80,Inner Regional Australia,Launceston and North East,Northern Midlands,Sub-arterial Road,No,No,Weekday,Night
20228001,ACT,9,2022,Sunday,15:10,Multiple,1,No,No,No,80,Major Cities of Australia,Australian Capital Territory,Unincorporated ACT,Arterial Road,No,No,Weekend,Day
20223246,QLD,9,2022,Sunday,7:00,Multiple,1,No,No,Yes,100,Inner Regional Australia,Central Queensland,Gladstone,National or State Highway,No,No,Weekend,Day
20221240,NSW,9,2022,Friday,18:13,Multiple,1,No,No,No,110,Outer Regional Australia,Central West,Parkes,National or State Highway,No,No,Weekend,Night
20222052,VIC,9,2022,Sunday,11:45,Multiple,1,No,No,No,80,Major Cities of Australia,Melbourne - West,Hobsons Bay,Arterial Road,No,No,Weekend,Day
20223116,QLD,9,2022,Saturday,8:00,Multiple,1,No,Yes,No,100,Outer Regional Australia,Mackay - Isaac - Whitsunday,Mackay,Sub-arterial Road,No,No,Weekend,Day
20226044,TAS,9,2022,Sunday,15:40,Single,1,No,No,No,100,Outer Regional Australia,Launceston and North East,Dorset,National or State Highway,No,No,Weekend,Day
20222212,VIC,9,2022,Sunday,20:09,Multiple,1,No,No,No,100,Outer Regional Australia,Latrobe - Gippsland,East Gippsland,National or State Highway,No,No,Weekend,Night
20221254,NSW,9,2022,Sunday,14:40,Single,1,No,No,No,100,Outer Regional Australia,Mid North Coast,Nambucca Valley,Sub-arterial Road,No,No,Weekend,Day
20223015,QLD,9,2022,Sunday,22:00,Single,1,No,No,No,60,Inner Regional Australia,Central Queensland,Rockhampton,Local Road,No,No,Weekend,Night
20225081,WA,9,2022,Sunday,19:01,Single,1,No,No,No,60,Unknown,Unknown,Unknown,,No,No,Weekend,Night
20225084,WA,9,2022,Sunday,8:40,Single,1,No,No,No,70,Unknown,Unknown,Unknown,,No,No,Weekend,Day
20225060,WA,9,2022,Sunday,6:37,Single,2,No,No,No,60,Unknown,Unknown,Unknown,,No,No,Weekend,Day
20221197,NSW,9,2022,Sunday,14:30,Single,1,No,No,No,100,Outer Regional Australia,Central West,Weddin,National or State Highway,No,No,Weekend,Day
20221118,NSW,9,2022,Saturday,9:05,Multiple,2,No,No,No,110,Inner Regional Australia,Central Coast,Central Coast,National or State Highway,No,No,Weekend,Day
20224042,SA,9,2022,Saturday,14:25,Single,1,No,No,No,100,Inner Regional Australia,South Australia - South East,Yankalilla,Arterial Road,No,No,Weekend,Day
20225005,WA,9,2022,Sunday,18:51,Single,1,No,No,No,110,Unknown,Unknown,Unknown,,No,No,Weekend,Night
20222072,VIC,9,2022,Friday,16:15,Multiple,1,No,No,No,100,Remote Australia,North West,Mildura,Local Road,No,No,Weekday,Day
20222130,VIC,9,2022,Monday,14:05,Multiple,1,No,Yes,Yes,100,Inner Regional Australia,Hume,Strathbogie,National or State Highway,No,No,Weekday,Day
20222142,VIC,9,2022,Thursday,16:50,Single,1,No,No,No,50,Major Cities of Australia,Melbourne - North East,Mitchell,Local Road,No,No,Weekday,Day
20223263,QLD,9,2022,Monday,14:00,Multiple,1,No,No,No,100,Inner Regional Australia,Central Queensland,Livingstone,Sub-arterial Road,No,No,Weekday,Day
20223001,QLD,9,2022,Monday,14:00,Single,1,No,No,No,100,Inner Regional Australia,Ipswich,Somerset,,No,No,Weekday,Day
20223237,QLD,9,2022,Saturday,21:00,Single,1,No,No,No,70,Major Cities of Australia,Gold Coast,Gold Coast,Sub-arterial Road,No,No,Weekend,Night
20221127,NSW,9,2022,Friday,15:45,Multiple,2,No,No,No,100,Outer Regional Australia,Central West,Mid-Western Regional,Arterial Road,No,No,Weekday,Day
20222149,VIC,9,2022,Thursday,9:56,Multiple,1,No,No,Yes,60,Inner Regional Australia,Melbourne - Outer East,Yarra Ranges,Local Road,No,No,Weekday,Day
20221209,NSW,9,2022,Friday,12:15,Single,1,No,No,No,110,Inner Regional Australia,Mid North Coast,Mid-Coast,National or State Highway,No,No,Weekday,Day
20222211,VIC,9,2022,Tuesday,7:35,Multiple,1,No,Yes,No,60,Major Cities of Australia,Melbourne - South East,Monash,Arterial Road,No,No,Weekday,Day
20222027,VIC,9,2022,Tuesday,10:25,Single,1,No,No,No,60,Major Cities of Australia,Geelong,Greater Geelong,Local Road,No,No,Weekday,Day
20222133,VIC,9,2022,Monday,16:18,Multiple,1,No,No,No,100,Outer Regional Australia,Latrobe - Gippsland,Wellington,National or State Highway,No,No,Weekday,Day
20225041,WA,9,2022,Tuesday,17:00,Single,1,No,Yes,No,70,Unknown,Unknown,Unknown,,No,No,Weekday,Day
20223167,QLD,9,2022,Tuesday,10:00,Single,1,No,No,No,50,Major Cities of Australia,Ipswich,Ipswich,Local Road,No,No,Weekday,Day
20225078,WA,9,2022,Tuesday,14:00,Single,1,No,Yes,No,40,Unknown,Unknown,Unknown,,No,No,Weekday,Day
20225042,WA,9,2022,Tuesday,8:51,Single,1,No,Yes,No,50,Unknown,Unknown,Unknown,,No,No,Weekday,Day
20224062,SA,9,2022,Friday,20:00,Single,1,No,No,No,100,Outer Regional Australia,South Australia - South East,Tatiara,Local Road,No,No,Weekend,Night
20223261,QLD,9,2022,Wednesday,15:00,Single,1,No,No,No,100,Remote Australia,Queensland - Outback,Cook,Local Road,No,No,Weekday,Day
20223078,QLD,9,2022,Wednesday,16:00,Multiple,1,No,No,No,100,Inner Regional Australia,Wide Bay,Gympie,Local Road,No,No,Weekday,Day
20223103,QLD,9,2022,Thursday,9:00,Single,1,No,No,No,70,Major Cities of Australia,Brisbane - East,Brisbane,Sub-arterial Road,No,No,Weekday,Day
20222182,VIC,9,2022,Thursday,9:00,Multiple,1,No,No,No,50,Major Cities of Australia,Melbourne - South East,Casey,Local Road,No,No,Weekday,Day
20221226,NSW,9,2022,Tuesday,8:35,Multiple,1,No,No,No,100,Inner Regional Australia,Richmond - Tweed,Tweed,Local Road,No,No,Weekday,Day
20221069,NSW,9,2022,Wednesday,15:55,Multiple,1,Yes,No,No,80,Inner Regional Australia,Richmond - Tweed,Tweed,Arterial Road,No,No,Weekday,Day
20223212,QLD,9,2022,Monday,16:00,Multiple,1,No,No,No,80,Outer Regional Australia,Darling Downs - Maranoa,Southern Downs,National or State Highway,No,No,Weekday,Day
20223104,QLD,9,2022,Thursday,13:00,Single,1,No,No,No,100,Very Remote Australia,Queensland - Outback,Northern Peninsula Area,Access road,No,No,Weekday,Day
20225023,WA,9,2022,Friday,9:49,Single,1,No,Yes,No,110,Unknown,Unknown,Unknown,,No,No,Weekday,Day
20222231,VIC,9,2022,Tuesday,10:00,Single,1,No,No,No,100,Inner Regional Australia,Shepparton,Campaspe,Local Road,No,No,Weekday,Day
20222111,VIC,9,2022,Tuesday,14:49,Multiple,1,No,No,No,80,Major Cities of Australia,Melbourne - Outer East,Knox,Arterial Road,No,No,Weekday,Day
20223169,QLD,9,2022,Thursday,15:00,Multiple,1,No,No,No,60,Major Cities of Australia,Brisbane - South,Brisbane,Sub-arterial Road,No,No,Weekday,Day
20224039,SA,9,2022,Saturday,21:35,Single,1,No,No,No,80,Major Cities of Australia,Adelaide - South,Onkaparinga,Sub-arterial Road,No,No,Weekend,Night
20222092,VIC,9,2022,Saturday,23:10,Single,1,No,No,No,50,Major Cities of Australia,Melbourne - Inner East,Boroondara,Arterial Road,No,No,Weekend,Night
20221152,NSW,9,2022,Monday,5:45,Single,1,No,No,No,60,Major Cities of Australia,Sydney - South West,Fairfield,Collector Road,No,No,Weekend,Night
20223156,QLD,9,2022,Tuesday,18:00,Single,1,No,No,No,80,Inner Regional Australia,Wide Bay,South Burnett,Collector Road,No,No,Weekday,Night
20227001,NT,9,2022,Sunday,2:20,Single,1,No,No,No,80,Outer Regional Australia,Darwin,Litchfield,Sub-arterial Road,No,No,Weekend,Night
20221130,NSW,9,2022,Friday,18:10,Single,1,No,No,No,100,Inner Regional Australia,Capital Region,Yass Valley,National or State Highway,No,No,Weekend,Night
20222159,VIC,9,2022,Saturday,13:37,Single,1,No,No,No,60,Major Cities of Australia,Melbourne - Inner,Port Phillip,Local Road,No,No,Weekend,Day
20223213,QLD,9,2022,Friday,19:00,Single,1,No,No,No,60,Major Cities of Australia,Logan - Beaudesert,Logan,Sub-arterial Road,No,No,Weekend,Night
20221141,NSW,9,2022,Friday,18:50,Single,1,No,No,No,80,Major Cities of Australia,Sydney - Outer West and Blue Mountains,Penrith,Arterial Road,No,No,Weekend,Night
20221113,NSW,9,2022,Friday,18:05,Single,1,No,No,No,80,Major Cities of Australia,Sydney - Outer West and Blue Mountains,Penrith,Local Road,No,No,Weekend,Night
20222153,VIC,9,2022,Friday,19:35,Single,1,No,No,No,60,Major Cities of Australia,Melbourne - West,Wyndham,Local Road,No,No,Weekend,Night
20222161,VIC,9,2022,Sunday,2:14,Single,1,No,No,No,80,Inner Regional Australia,Latrobe - Gippsland,Latrobe (VIC.),National or State Highway,No,No,Weekend,Night
20221080,NSW,9,2022,Sunday,18:35,Single,1,No,No,No,110,Major Cities of Australia,Central Coast,Central Coast,National or State Highway,No,No,Weekend,Night
20221163,NSW,9,2022,Sunday,3:30,Single,1,No,No,No,70,Major Cities of Australia,Sydney - South West,Liverpool,Arterial Road,No,No,Weekend,Night
20221194,NSW,9,2022,Monday,15:00,Single,1,No,No,No,50,Inner Regional Australia,Capital Region,Eurobodalla,National or State Highway,No,No,Weekday,Day
20221219,NSW,9,2022,Thursday,18:10,Multiple,1,No,No,No,110,Major Cities of Australia,Richmond - Tweed,Tweed,National or State Highway,No,No,Weekday,Night
20222054,VIC,9,2022,Wednesday,1:06,Multiple,1,No,No,No,100,Major Cities of Australia,Melbourne - West,Brimbank,National or State Highway,No,No,Weekday,Night
20221039,NSW,9,2022,Sunday,12:45,Multiple,1,No,No,No,80,Inner Regional Australia,Hunter Valley exc Newcastle,Cessnock,Arterial Road,No,No,Weekend,Day
20222018,VIC,9,2022,Sunday,13:15,Single,1,No,No,No,100,Inner Regional Australia,Warrnambool and South West,Colac Otway,Access road,No,No,Weekend,Day
20221052,NSW,9,2022,Sunday,13:15,Multiple,1,No,No,No,100,Outer Regional Australia,Capital Region,Bega Valley,National or State Highway,No,No,Weekend,Day
20225157,WA,9,2022,Friday,18:50,Multiple,1,No,Yes,Yes,110,Unknown,Unknown,Unknown,,No,No,Weekend,Night
20223189,QLD,9,2022,Friday,18:00,Single,1,Yes,No,No,80,Remote Australia,Queensland - Outback,Cook,Local Road,No,No,Weekend,Night
20225124,WA,9,2022,Thursday,5:50,Multiple,1,No,No,No,110,Unknown,Unknown,Unknown,,No,No,Weekday,Night
20221078,NSW,9,2022,Saturday,21:20,Single,1,No,No,No,80,Inner Regional Australia,Mid North Coast,Mid-Coast,Sub-arterial Road,No,No,Weekend,Night
20222225,VIC,9,2022,Saturday,19:48,Multiple,1,No,No,No,80,Major Cities of Australia,Geelong,Greater Geelong,Local Road,No,No,Weekend,Night
20223251,QLD,9,2022,Sunday,14:00,Single,1,No,No,No,70,Major Cities of Australia,Logan - Beaudesert,Logan,Local Road,No,No,Weekend,Day
20222203,VIC,9,2022,Thursday,7:46,Single,1,No,No,No,80,Inner Regional Australia,Geelong,Greater Geelong,Sub-arterial Road,No,No,Weekday,Day
20222035,VIC,9,2022,Thursday,8:20,Single,1,No,No,No,50,Major Cities of Australia,Melbourne - North West,Moreland,Local Road,No,No,Weekday,Day
20223198,QLD,9,2022,Monday,9:00,Multiple,1,No,No,No,60,Major Cities of Australia,Brisbane - East,Brisbane,Collector Road,No,No,Weekday,Day
20222032,VIC,9,2022,Friday,18:48,Multiple,1,No,No,No,50,Major Cities of Australia,Melbourne - North West,Hume,Local Road,No,No,Weekend,Night
20223079,QLD,9,2022,Friday,23:00,Single,1,No,No,No,50,Remote Australia,Queensland - Outback,Cook,Local Road,No,No,Weekend,Night
20221033,NSW,9,2022,Tuesday,12:10,Multiple,1,No,No,No,60,Major Cities of Australia,Hunter Valley exc Newcastle,Maitland,National or State Highway,No,No,Weekday,Day
20221016,NSW,9,2022,Monday,8:52,Single,1,No,No,No,100,Outer Regional Australia,New England and North West,Gunnedah,Sub-arterial Road,No,No,Weekday,Day
20223192,QLD,9,2022,Friday,12:00,Multiple,1,No,Yes,No,60,Inner Regional Australia,Central Queensland,Livingstone,Sub-arterial Road,No,No,Weekday,Day
20223153,QLD,9,2022,Friday,6:00,Multiple,1,No,No,Yes,100,Inner Regional Australia,Wide Bay,Fraser Coast,Sub-arterial Road,No,No,Weekday,Day
20225058,WA,9,2022,Friday,12:26,Single,1,No,No,No,110,Unknown,Unknown,Unknown,,No,No,Weekday,Day
20221036,NSW,9,2022,Thursday,15:30,Single,1,No,No,No,50,Inner Regional Australia,Central West,Cowra,Sub-arterial Road,No,No,Weekday,Day
20224033,SA,9,2022,Wednesday,13:39,Single,1,No,No,No,80,Major Cities of Australia,Adelaide - North,Salisbury,National or State Highway,No,No,Weekday,Day
20224017,SA,9,2022,Thursday,12:35,Single,1,No,No,No,110,Outer Regional Australia,Barossa - Yorke - Mid North,Wakefield,National or State Highway,No,No,Weekday,Day
20222229,VIC,9,2022,Tuesday,13:57,Multiple,1,No,No,No,100,Unknown,Unknown,Unknown,Local Road,No,No,Weekday,Day
20222015,VIC,9,2022,Wednesday,3:55,Single,1,No,No,No,70,Unknown,Unknown,Unknown,Arterial Road,No,No,Weekday,Night
20224037,SA,9,2022,Wednesday,3:02,Single,1,No,No,No,60,Major Cities of Australia,Adelaide - North,Tea Tree Gully,Sub-arterial Road,No,No,Weekday,Night
20221099,NSW,9,2022,Thursday,18:00,Single,1,No,No,No,80,Inner Regional Australia,Southern Highlands and Shoalhaven,Wingecarribee,Sub-arterial Road,No,No,Weekday,Night
20221111,NSW,9,2022,Tuesday,21:00,Single,1,No,No,No,100,Outer Regional Australia,Richmond - Tweed,Kyogle,Arterial Road,No,No,Weekday,Night
20222017,VIC,9,2022,Thursday,18:55,Multiple,1,No,No,No,80,Inner Regional Australia,Warrnambool and South West,Corangamite,National or State Highway,No,No,Weekday,Night
20223058,QLD,9,2022,Wednesday,18:00,Multiple,1,No,No,Yes,100,Major Cities of Australia,Ipswich,Ipswich,National or State Highway,No,No,Weekday,Night
20223144,QLD,9,2022,Monday,18:00,Single,1,No,No,No,80,Inner Regional Australia,Sunshine Coast,Sunshine Coast,Local Road,No,No,Weekday,Night
20221051,NSW,9,2022,Thursday,12:00,Multiple,1,No,Yes,No,80,Inner Regional Australia,Murray,Federation,Arterial Road,No,No,Weekday,Day
20222226,VIC,9,2022,Thursday,3:46,Single,1,No,No,Yes,110,Inner Regional Australia,Ballarat,Ballarat,National or State Highway,No,No,Weekday,Night
20223064,QLD,9,2022,Wednesday,21:00,Single,1,No,No,No,60,Major Cities of Australia,Brisbane Inner City,Brisbane,Collector Road,No,No,Weekday,Night
20225017,WA,9,2022,Monday,21:47,Single,1,No,No,No,80,Unknown,Unknown,Unknown,,No,No,Weekday,Night
20225120,WA,9,2022,Monday,20:54,Single,1,No,No,No,-9,Unknown,Unknown,Unknown,,No,No,Weekday,Night
20221211,NSW,9,2022,Friday,4:15,Single,1,No,No,No,100,Inner Regional Australia,Capital Region,Yass Valley,Sub-arterial Road,No,No,Weekday,Night
20222177,VIC,9,2022,Tuesday,0:20,Multiple,1,No,No,No,80,Major Cities of Australia,Melbourne - South East,Casey,Collector Road,No,No,Weekday,Night
20221098,NSW,9,2022,Tuesday,19:50,Single,5,No,No,No,60,Inner Regional Australia,Sydney - Outer South West,Wingecarribee,Local Road,No,No,Weekday,Night
20224060,SA,9,2022,Tuesday,21:46,Single,1,No,No,No,60,Major Cities of Australia,Adelaide - North,Salisbury,Local Road,No,No,Weekday,Night
20222107,VIC,9,2022,Wednesday,22:05,Single,1,No,No,No,70,Major Cities of Australia,Melbourne - North East,Whittlesea,Sub-arterial Road,No,No,Weekday,Night
20223119,QLD,9,2022,Friday,2:00,Single,1,No,No,No,60,Major Cities of Australia,Brisbane - South,Brisbane,Sub-arterial Road,No,No,Weekday,Night
